Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
08:24:02,09-03-2023,6340007440,4316483340,54.4,UK pounds,Indian rupee,UK,India,Cash Withdrawal,1,Cash_Withdrawal
08:24:45,09-03-2023,3674564542,4998213450,2080.7,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
08:28:58,09-03-2023,2060128523,344358986,7035.7,UK pounds,Naira,UK,Nigeria,Cross-border,1,Deposit-Send
10:21:33,09-03-2023,7028799426,3098928489,1217.91,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
10:26:37,09-03-2023,4806600485,2432879658,4702.16,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
10:45:53,09-03-2023,2698296913,9311138020,1856.46,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
10:59:25,09-03-2023,8149109868,5218803866,2588.72,UK pounds,Euro,UK,Italy,Cross-border,1,Structuring
11:06:57,09-03-2023,4347993154,9857617767,2024.5,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
11:13:22,09-03-2023,2636186377,7699316196,6812158.18,Swiss franc,UK pounds,UK,Switzerland,Cross-border,1,Over-Invoicing
11:20:43,09-03-2023,14479020,8558866681,2736.55,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
11:47:50,09-03-2023,7161168317,3474060395,7137.07175,Euro,Indian rupee,France,India,Cross-border,1,Cycle
12:22:29,09-03-2023,4218220882,6882986848,4254.99,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_Out
12:31:07,09-03-2023,2478075161,5190940865,39924.61966,UK pounds,UK pounds,UK,UK,Credit card,1,Layered_Fan_In
12:51:22,09-03-2023,5579952282,5279485005,222.29,UK pounds,Euro,UK,Germany,Cash Withdrawal,1,Cash_Withdrawal
14:02:52,09-03-2023,3831299146,9001798079,15368.78,UK pounds,Euro,UK,Netherlands,Cross-border,1,Deposit-Send
14:11:11,09-03-2023,600227270,7859972869,10709.81,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
14:25:03,09-03-2023,9634559331,8020264563,2897.84,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
15:00:22,09-03-2023,6161499055,139298193,4575.4,UK pounds,Turkish lira,UK,UK,Debit card,1,Layered_Fan_In
16:25:47,09-03-2023,3990750333,5988790750,21.74,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
16:32:13,09-03-2023,6663458248,139298193,4857.28,US dollar,Albanian lek,UK,UK,Cheque,1,Layered_Fan_In
16:34:37,09-03-2023,9857416880,8568933892,10052.83,UK pounds,Euro,UK,Italy,Cross-border,1,Deposit-Send
17:14:36,09-03-2023,4699083977,7748494288,3727.96,UK pounds,US dollar,UK,USA,Cross-border,1,Structuring
17:23:12,09-03-2023,4728492996,2388089786,19246.14,UK pounds,Albanian lek,UK,Albania,Cross-border,1,Behavioural_Change_2
18:50:40,09-03-2023,7671052153,1665774528,4593.64,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
22:28:50,09-03-2023,195599290,732724350,16726.92,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,Bipartite
22:48:08,09-03-2023,3894970563,7780633759,57345.06565,Euro,UK pounds,Spain,UK,Cross-border,1,Layered_Fan_In
23:57:03,09-03-2023,7508298158,2528868778,5544.48,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
01:08:29,10-03-2023,5102301300,1909875660,291.08,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
01:08:36,10-03-2023,3156610596,4617865260,4145.38,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,Structuring
02:06:00,10-03-2023,6056457369,1142779963,4576.13,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Structuring
03:49:37,10-03-2023,2904175683,3523525853,10246.64,Euro,Dirham,UK,UAE,Cross-border,1,Stacked Bipartite
04:00:28,10-03-2023,3990750333,5988790750,105.95,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
04:37:57,10-03-2023,6488098189,2425467622,5179.391765,UK pounds,UK pounds,UK,UK,Credit card,1,Scatter-Gather
06:16:29,10-03-2023,6709029372,7951108994,3290.98,UK pounds,Euro,UK,UK,ACH,1,Structuring
08:49:03,10-03-2023,1128410016,5190940865,113789.5412,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
08:52:59,10-03-2023,1386415360,6041263139,10902.43,UK pounds,UK pounds,UK,UK,Cheque,1,Scatter-Gather
09:28:35,10-03-2023,6340007440,4316483340,257.88,UK pounds,Indian rupee,UK,India,Cash Withdrawal,1,Cash_Withdrawal
10:20:11,10-03-2023,7412744194,7859972869,11395.17,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
10:54:56,10-03-2023,8766263611,4650116053,4446.42,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
11:05:01,10-03-2023,2698296913,9311138020,3652.66,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
11:06:54,10-03-2023,3534850025,5950067782,14509.80639,UK pounds,UK pounds,UK,UK,Debit card,1,Cycle
11:13:48,10-03-2023,8730710927,3309028814,18997.18746,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
11:20:50,10-03-2023,7440391197,3863997645,59.6,UK pounds,Euro,UK,Netherlands,Cash Withdrawal,1,Cash_Withdrawal
12:27:10,10-03-2023,1666839203,7748494288,3547.77,UK pounds,US dollar,UK,USA,Cross-border,1,Structuring
12:35:56,10-03-2023,3674564542,4998213450,2332.39,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
12:38:47,10-03-2023,995104181,7078200557,4714.82,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
13:03:42,10-03-2023,4728492996,2607155469,18715.98,UK pounds,Naira,UK,Nigeria,Cross-border,1,Behavioural_Change_2
14:46:07,10-03-2023,5880950183,139298193,6804.16,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_In
14:49:33,10-03-2023,3474060395,3407427409,6366.549785,Indian rupee,UK pounds,India,UK,Cross-border,1,Cycle
14:59:39,10-03-2023,2233587342,2425467622,3774.742889,Moroccan dirham,Swiss franc,Morocco,UK,Cross-border,1,Scatter-Gather
15:06:09,10-03-2023,4763462496,2432879658,4722.38,UK pounds,Moroccan dirham,UK,UK,Debit card,1,Structuring
15:16:57,10-03-2023,9634559331,8020264563,3496.41,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
16:46:57,10-03-2023,3990750333,5988790750,63.53,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
16:58:31,10-03-2023,7028799426,3098928489,2627.64,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
17:33:41,10-03-2023,4728492996,875311354,10582.78,UK pounds,Dirham,UK,UAE,Cross-border,1,Behavioural_Change_2
18:03:42,10-03-2023,6515889172,7780633759,11263.5859,UK pounds,UK pounds,UK,UK,Credit card,1,Layered_Fan_In
18:40:43,10-03-2023,1386415360,2372344791,11035.23,UK pounds,UK pounds,UK,UK,ACH,1,Scatter-Gather
19:25:43,10-03-2023,8278538939,3309028814,29480.714,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
20:22:50,10-03-2023,4159678387,270405806,58.42,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
22:07:47,10-03-2023,1293566810,7748084149,25605.16,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_In
22:10:59,10-03-2023,5503043137,6739146895,6693.02,UK pounds,Euro,UK,Italy,Cross-border,1,Behavioural_Change_1
22:13:50,10-03-2023,4316638505,5218803866,2525.92,UK pounds,Mexican Peso,UK,Italy,Cross-border,1,Structuring
22:20:15,10-03-2023,8678828865,7821292253,17861.33234,UK pounds,UK pounds,UK,UK,Cheque,1,Layered_Fan_In
00:01:43,11-03-2023,7440391197,3863997645,175.55,UK pounds,Euro,UK,Netherlands,Cash Withdrawal,1,Cash_Withdrawal
03:53:23,11-03-2023,3990750333,5988790750,126.71,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
06:32:20,11-03-2023,4159678387,270405806,135.23,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
07:29:39,11-03-2023,9613213748,4465528071,5726.58,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
08:24:11,11-03-2023,854679490,7748494288,3756.16,UK pounds,US dollar,UK,USA,Cross-border,1,Structuring
08:26:18,11-03-2023,4229361829,1429582712,2487.64,UK pounds,Euro,UK,Netherlands,Cross-border,1,Structuring
08:28:44,11-03-2023,5503043137,5569134971,525.16,UK pounds,Swiss franc,UK,Switzerland,Cross-border,1,Behavioural_Change_1
08:29:58,11-03-2023,519132142,5230244815,4926.49,UK pounds,Euro,UK,Austria,Cross-border,1,Deposit-Send
08:47:12,11-03-2023,8576060345,9408792082,7623.286311,UK pounds,Euro,UK,Italy,Cross-border,1,Cycle
09:09:36,11-03-2023,942615773,3173291888,3185.46,UK pounds,Albanian lek,UK,Albania,Cross-border,1,Structuring
10:07:07,11-03-2023,3990750333,5988790750,59.82,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
10:27:10,11-03-2023,3889857281,8131228129,5428.16,UK pounds,Naira,UK,Nigeria,Cross-border,1,Structuring
11:22:52,11-03-2023,2630635572,1757764863,6874.47,Euro,UK pounds,Spain,UK,Cross-border,1,Structuring
11:34:27,11-03-2023,4214914273,139298193,18901.91,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
11:49:14,11-03-2023,6013809550,7859972869,10465.18,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
12:20:45,11-03-2023,2701397758,7780633759,17813.19035,Dirham,Turkish lira,UAE,UK,Cross-border,1,Layered_Fan_In
12:56:18,11-03-2023,9821280716,7748084149,8622.55,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
14:05:51,11-03-2023,6362571077,7951108994,3265.95,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
15:16:03,11-03-2023,5330018135,519132142,4850.19,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
15:19:02,11-03-2023,9792575512,7859972869,11117.42,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
15:32:04,11-03-2023,7440391197,3863997645,66.8,UK pounds,Euro,UK,Netherlands,Cash Withdrawal,1,Cash_Withdrawal
16:06:46,11-03-2023,7078200557,8947109197,4649.39,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,Deposit-Send
17:04:42,11-03-2023,5384524551,4650116053,4456.51,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
17:27:40,11-03-2023,4109044741,4617865260,3829.03,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,Structuring
18:31:53,11-03-2023,8763630749,2528868778,25444.65,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
19:15:40,11-03-2023,5239158177,732212489,9508.84,UK pounds,UK pounds,UK,UK,Debit card,1,Gather-Scatter
19:22:51,11-03-2023,7754985991,2425467622,2900.734592,UK pounds,UK pounds,UK,UK,Cheque,1,Scatter-Gather
20:55:40,11-03-2023,9206875072,3523525853,9900.79,UK pounds,Dirham,UK,UAE,Cross-border,1,Stacked Bipartite
21:34:43,11-03-2023,5102301300,1909875660,164.72,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
21:39:12,11-03-2023,2283100033,1111368692,2081.74,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
22:51:34,11-03-2023,5503043137,4507460261,14206.02,UK pounds,Indian rupee,UK,India,Cross-border,1,Behavioural_Change_1
23:26:46,11-03-2023,3169438884,1142779963,4508.67,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Structuring
02:08:57,12-03-2023,9803000350,7360310880,21545.98,UK pounds,Naira,UK,Nigeria,Cross-border,1,Deposit-Send
05:03:21,12-03-2023,4103519606,1671997689,6827.097421,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_Out
05:50:00,12-03-2023,3990750333,5988790750,108.49,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
06:36:43,12-03-2023,921584616,6560543332,4924.06,UK pounds,UK pounds,UK,UK,Debit card,1,Structuring
08:31:53,12-03-2023,1429354049,9803000350,21818.29,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
08:45:51,12-03-2023,761315222,4606798278,5165.46,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_Out
09:45:56,12-03-2023,4103519606,9182822992,7041.049738,UK pounds,Swiss franc,UK,Switzerland,Cross-border,1,Layered_Fan_Out
10:06:10,12-03-2023,5847351347,1757764863,6466.21,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
10:53:53,12-03-2023,2676603542,1801445767,58140.29,UK pounds,UK pounds,UK,UK,ACH,1,Single_large
11:33:07,12-03-2023,751759192,1665774528,4312.44,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
13:04:24,12-03-2023,3990750333,5988790750,158.75,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
13:23:22,12-03-2023,3407427409,5148909783,5740.139788,UK pounds,UK pounds,UK,UK,ACH,1,Cycle
14:08:16,12-03-2023,5950067782,746247265,12993.19392,UK pounds,UK pounds,UK,UK,Cheque,1,Cycle
15:11:34,12-03-2023,7261173813,7859972869,11392.74,UK pounds,Euro,UK,UK,Credit card,1,Structuring
15:18:34,12-03-2023,7807232329,7748494288,3785.03,UK pounds,US dollar,UK,USA,Cross-border,1,Structuring
17:09:14,12-03-2023,1111368692,9915573624,2102.85,UK pounds,Albanian lek,UK,Albania,Cross-border,1,Deposit-Send
18:54:57,12-03-2023,8338621286,7859972869,10720.96,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
19:20:44,12-03-2023,7440391197,3863997645,336.46,UK pounds,Euro,UK,Netherlands,Cash Withdrawal,1,Cash_Withdrawal
19:22:48,12-03-2023,7087093323,8131228129,5279.3,Mexican Peso,Naira,France,Nigeria,Cross-border,1,Structuring
19:25:41,12-03-2023,6944121116,4796599250,120.08,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
21:05:18,12-03-2023,1386415360,5503083535,22531.44,UK pounds,UK pounds,UK,UK,Debit card,1,Scatter-Gather
21:32:43,12-03-2023,6944121116,4796599250,272.26,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
21:59:28,12-03-2023,3995490280,1294139563,4550.18,UK pounds,Euro,UK,Austria,Cross-border,1,Behavioural_Change_1
22:09:53,12-03-2023,1976593168,5851883842,71.91,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
22:21:57,12-03-2023,7416506944,5190940865,47297.78833,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_In
23:21:14,12-03-2023,8465489949,3173291888,3181.23,UK pounds,Albanian lek,UK,Albania,Cross-border,1,Structuring
05:04:58,13-03-2023,5102301300,1909875660,66.36,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
06:19:03,13-03-2023,6944121116,4796599250,297.32,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
08:04:43,13-03-2023,5782689214,6634781453,1304.32,UK pounds,Turkish lira,UK,UAE,Cross-border,1,Behavioural_Change_2
08:11:04,13-03-2023,2698296913,9311138020,3687.76,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
08:45:17,13-03-2023,5239158177,2227127094,26004.78,UK pounds,Moroccan dirham,UK,Mexico,Cross-border,1,Gather-Scatter
08:46:55,13-03-2023,1245502030,1146056483,4917.226322,UK pounds,Euro,UK,France,Cross-border,1,Layered_Fan_Out
09:06:10,13-03-2023,3995490280,8515001526,5869.48,UK pounds,UK pounds,UK,UK,Cheque,1,Behavioural_Change_1
09:21:25,13-03-2023,2819866272,7951108994,3393,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
09:35:59,13-03-2023,4468415510,6641816598,81987.09,UK pounds,UK pounds,UK,UK,ACH,1,Single_large
10:50:10,13-03-2023,6700207226,8129574305,1728.49,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
11:10:15,13-03-2023,7440391197,3863997645,104.34,UK pounds,Euro,UK,Netherlands,Cash Withdrawal,1,Cash_Withdrawal
11:27:12,13-03-2023,492547835,8718114548,16017.05,UK pounds,UK pounds,UK,UK,Credit card,1,Gather-Scatter
12:16:27,13-03-2023,4465528071,4880334642,5682.27,UK pounds,UK pounds,UK,UK,Cheque,1,Deposit-Send
12:26:43,13-03-2023,5262095561,927895922,1449.97,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
13:27:20,13-03-2023,1865451606,9739172261,66.21,UK pounds,Moroccan dirham,UK,Morocco,Cash Withdrawal,1,Cash_Withdrawal
13:35:29,13-03-2023,1976593168,5851883842,286.6,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
13:48:36,13-03-2023,3995490280,4484885699,3436.67,UK pounds,Euro,UK,Netherlands,Cross-border,1,Behavioural_Change_1
14:33:58,13-03-2023,761315222,5726293165,8017.91,UK pounds,UK pounds,UK,UK,Credit card,1,Layered_Fan_Out
14:45:17,13-03-2023,1722676839,9039405180,4185.59,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
15:27:50,13-03-2023,3674564542,4998213450,1964.93,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
16:58:40,13-03-2023,9772022469,4783094991,1472.9,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
17:13:06,13-03-2023,1377730084,1142779963,4474.87,Swiss franc,Moroccan dirham,UK,Morocco,Cross-border,1,Structuring
17:13:51,13-03-2023,1865451606,9739172261,290.13,UK pounds,Moroccan dirham,UK,Morocco,Cash Withdrawal,1,Cash_Withdrawal
18:19:27,13-03-2023,6296525797,7780633759,12468.71277,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
18:37:25,13-03-2023,5430069895,6560543332,4557.02,Mexican Peso,UK pounds,UK,UK,ACH,1,Structuring
18:49:57,13-03-2023,8254182561,5108529656,2198.16,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
19:08:23,13-03-2023,3556712201,1665774528,4597.93,Euro,UK pounds,Netherlands,UK,Cross-border,1,Structuring
19:53:02,13-03-2023,807189078,3173291888,3110.63,Euro,Albanian lek,France,Albania,Cross-border,1,Structuring
20:15:50,13-03-2023,2904175683,6435422477,15704.19,Albanian lek,UK pounds,UK,UK,Debit card,1,Stacked Bipartite
20:51:33,13-03-2023,4804385866,2484861004,5112.58,Albanian lek,Euro,India,Netherlands,Cross-border,1,Scatter-Gather
20:54:04,13-03-2023,6944121116,4796599250,55.99,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
20:55:55,13-03-2023,4120937991,1429582712,2562.76,UK pounds,Euro,UK,Netherlands,Cross-border,1,Structuring
20:58:34,13-03-2023,9377443106,3180939545,30827.18,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
21:04:45,13-03-2023,5503043137,9393621613,15940.42,UK pounds,Euro,UK,Austria,Cross-border,1,Behavioural_Change_1
21:37:50,13-03-2023,1661948571,9467252456,227480.24,UK pounds,UK pounds,UK,UK,Cheque,1,Single_large
21:48:38,13-03-2023,95981156,8131228129,5735.32,Mexican Peso,Naira,Mexico,Nigeria,Cross-border,1,Structuring
22:08:41,13-03-2023,761315222,2557136116,3621.21,UK pounds,UK pounds,UK,UK,Credit card,1,Layered_Fan_Out
22:18:56,13-03-2023,4752023736,5709569908,8709.64,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
23:49:23,13-03-2023,139434650,4650116053,4768.53,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
05:49:54,14-03-2023,2820805407,1873312167,90.13,UK pounds,Dirham,UK,UAE,Cash Withdrawal,1,Cash_Withdrawal
08:09:58,14-03-2023,7440391197,3863997645,241.17,UK pounds,Euro,UK,Netherlands,Cash Withdrawal,1,Cash_Withdrawal
08:17:38,14-03-2023,3995490280,4425175742,6034.84,UK pounds,UK pounds,UK,UK,Credit card,1,Behavioural_Change_1
09:01:49,14-03-2023,5594578454,6088979818,2150.32,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
09:02:20,14-03-2023,3649383325,6560543332,4580.4,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
09:14:49,14-03-2023,1144415699,1142779963,4808.01,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Structuring
09:16:40,14-03-2023,5102301300,1909875660,172.68,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
09:46:21,14-03-2023,2698296913,9311138020,4368.09,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
09:48:15,14-03-2023,6907789176,954553425,23758.12,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
10:23:25,14-03-2023,539719163,4049086988,5768.18,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
12:06:03,14-03-2023,9772022469,4783094991,4931.96,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
12:35:08,14-03-2023,8655844031,1757764863,6807,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
12:38:35,14-03-2023,6944121116,4796599250,58.56,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
12:51:12,14-03-2023,3674564542,4998213450,2332.35,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
13:12:56,14-03-2023,1865451606,9739172261,140.72,UK pounds,Moroccan dirham,UK,Morocco,Cash Withdrawal,1,Cash_Withdrawal
13:52:52,14-03-2023,1865451606,9739172261,282.47,UK pounds,Moroccan dirham,UK,Morocco,Cash Withdrawal,1,Cash_Withdrawal
15:55:27,14-03-2023,6944121116,4796599250,173.01,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
17:20:49,14-03-2023,5782689214,5840815174,5593.69,UK pounds,Euro,UK,Austria,Cross-border,1,Behavioural_Change_2
17:39:44,14-03-2023,6700207226,8129574305,1538.71,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
18:16:23,14-03-2023,3976321933,5728127931,715100.41,UK pounds,UK pounds,UK,UK,Debit card,1,Single_large
18:59:35,14-03-2023,4804385866,8710352973,6946.97,Indian rupee,Turkish lira,India,Turkey,Cross-border,1,Scatter-Gather
20:11:32,14-03-2023,8148564988,5190940865,38249.53061,Moroccan dirham,UK pounds,Morocco,UK,Cross-border,1,Layered_Fan_In
20:31:24,14-03-2023,958394302,5725385692,63.29,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
21:02:56,14-03-2023,6217217679,8131228129,5263.38,UK pounds,Naira,UK,Nigeria,Cross-border,1,Structuring
21:53:49,14-03-2023,867913849,5707449439,12151.2,UK pounds,UK pounds,UK,UK,Cheque,1,Stacked Bipartite
01:20:36,15-03-2023,6944121116,4796599250,190.68,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
02:47:19,15-03-2023,6944121116,4796599250,100.77,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
04:21:46,15-03-2023,9206875072,6435422477,9611.42,UK pounds,UK pounds,UK,UK,Debit card,1,Stacked Bipartite
04:36:18,15-03-2023,5102301300,1909875660,143.81,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
06:59:33,15-03-2023,8409662224,3173291888,3144.76,UK pounds,Albanian lek,UK,Albania,Cross-border,1,Structuring
07:31:14,15-03-2023,9772022469,4783094991,1611.05,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
08:12:23,15-03-2023,5503043137,1428150349,3645.45,UK pounds,Yen,UK,Japan,Cross-border,1,Behavioural_Change_1
08:15:46,15-03-2023,5233277886,5969692764,78.22,UK pounds,Yen,UK,Japan,Cash Withdrawal,1,Cash_Withdrawal
08:38:14,15-03-2023,3837607024,1496694897,2701.51,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
08:48:47,15-03-2023,3995490280,9595871085,389.46,UK pounds,Euro,UK,Netherlands,Cross-border,1,Behavioural_Change_1
08:52:45,15-03-2023,1578222937,1142779963,4515.38,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Structuring
09:14:22,15-03-2023,561572520,5709569908,8910.2,Pakistani rupee,UK pounds,Pakistan,UK,Cross-border,1,Structuring
09:43:48,15-03-2023,2698296913,9311138020,2892.78,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
09:46:13,15-03-2023,4218220882,8406684056,18319.17,UK pounds,UK pounds,UK,UK,Credit card,1,Layered_Fan_Out
09:48:15,15-03-2023,2528868778,1558049693,48522.823,UK pounds,UK pounds,UK,UK,Cheque,1,Layered_Fan_In
10:11:56,15-03-2023,6856008398,1429582712,2638.86,UK pounds,Dirham,UK,Netherlands,Cross-border,1,Structuring
10:22:32,15-03-2023,954553425,634832270,23982.51,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Deposit-Send
11:40:49,15-03-2023,8948581496,8364997480,38998.2,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
11:46:18,15-03-2023,2820805407,1873312167,253.53,UK pounds,Dirham,UK,UAE,Cash Withdrawal,1,Cash_Withdrawal
11:49:49,15-03-2023,958394302,5725385692,51.18,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
12:36:56,15-03-2023,492547835,4461176952,6606.74,UK pounds,UK pounds,UK,UK,Cheque,1,Gather-Scatter
13:21:14,15-03-2023,9869834897,1060911749,580659.6,UK pounds,UK pounds,UK,UK,Cheque,1,Single_large
13:35:13,15-03-2023,4724397256,8438752584,19562.19,UK pounds,UK pounds,UK,UK,Debit card,1,Fan_In
13:47:07,15-03-2023,1145309482,1665774528,4569.28,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
14:40:31,15-03-2023,7440391197,3863997645,168.64,UK pounds,Euro,UK,Netherlands,Cash Withdrawal,1,Cash_Withdrawal
14:52:48,15-03-2023,8004175164,1757764863,6895.05,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
15:51:52,15-03-2023,4666245497,8131228129,5501.96,UK pounds,Naira,UK,Nigeria,Cross-border,1,Structuring
16:18:47,15-03-2023,5975606186,7821461321,35377.27049,Dirham,UK pounds,UK,UK,ACH,1,Layered_Fan_In
16:43:15,15-03-2023,2437328656,209742673,5419,UK pounds,UK pounds,UK,UK,Debit card,1,Structuring
17:04:32,15-03-2023,1722676839,9039405180,3404.73,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
17:13:03,15-03-2023,5262095561,927895922,6073.15,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
17:56:15,15-03-2023,4049086988,4793332961,5734.86,UK pounds,Albanian lek,UK,Albania,Cross-border,1,Deposit-Send
18:02:45,15-03-2023,1865451606,9739172261,162.67,UK pounds,Moroccan dirham,UK,Morocco,Cash Withdrawal,1,Cash_Withdrawal
18:24:35,15-03-2023,2820805407,1873312167,235.56,UK pounds,Dirham,UK,UAE,Cash Withdrawal,1,Cash_Withdrawal
20:11:58,15-03-2023,546062444,8438752584,4361.61,UK pounds,UK pounds,UK,UK,Debit card,1,Fan_In
